Date,Portfolio
2016-09-12,0.00691505848244823
2016-09-13,-0.01524516593936361
2016-09-14,0.002726949410722015
2016-09-15,0.007715029300825184
2016-09-16,-0.0028553485193511647
2016-09-19,0.0023355564954959593
2016-09-20,0.001068274230087286
2016-09-21,0.017227242880989254
2016-09-22,0.005999106901611585
2016-09-23,-0.006250811333040185
2016-09-26,-0.007195813316720744
2016-09-27,0.00627236753026246
2016-09-28,0.0031379585056673797
2016-09-29,-0.008639134604680035
2016-09-30,0.00199030028226875
2016-10-03,0.00087744076602235
2016-10-04,-0.014923029610301083
2016-10-05,0.005365626766088376
2016-10-06,-0.00258205184437745
2016-10-07,-0.0021848402220419247
2016-10-10,0.005796325704470605
2016-10-11,-0.01373755953580978
2016-10-12,-9.511713988712497e-05
2016-10-13,-0.0031723247544754698
2016-10-14,-0.001983785272213245
2016-10-17,-6.278028939004916e-06
2016-10-18,0.010252730762484893
2016-10-19,0.004038656649642011
2016-10-20,-0.002140512470968105
2016-10-21,0.000873078590585365
2016-10-24,0.002919565579149695
2016-10-25,0.001532828876375975
2016-10-26,-0.007129463591982669
2016-10-27,-0.004734397962770465
2016-10-28,-0.001855058161206615
2016-10-31,0.0032012427652504108
2016-11-01,-0.003439891456115799
2016-11-02,-0.004036275807793279
2016-11-03,-0.002569340503042755
2016-11-04,-0.0032051345964267995
2016-11-07,0.013837388125410348
2016-11-08,0.0024471996847675545
2016-11-09,-0.013813892174800824
2016-11-10,-0.017395668751491403
2016-11-11,-0.013161854855573179
2016-11-14,-0.006669804852270421
2016-11-15,0.012861810229597925
2016-11-16,-0.0021569850179344444
2016-11-17,-0.0004104991481370802
2016-11-18,-0.005006831522962084
2016-11-21,0.00728356934609158
2016-11-22,0.005898736018039709
2016-11-23,-0.009689739088797666
2016-11-25,0.0014612200336173546
2016-11-28,0.0037019897014315796
2016-11-29,0.0005555132119924901
2016-11-30,-0.006606267731015481
2016-12-01,-0.00886358884336279
2016-12-02,0.002843564496340095
2016-12-05,0.00348929237659236
2016-12-06,0.0023850809372752348
2016-12-07,0.011433182945592209
2016-12-08,0.00040800446638978465
2016-12-09,-0.0036457095627074948
2016-12-12,-0.002045325463120635
2016-12-13,0.006272328314508199
2016-12-14,-0.016934969264287076
2016-12-15,-0.0014942348046882254
2016-12-16,-0.00102235919554665
2016-12-19,0.0008578828020152152
2016-12-20,3.872702761244847e-06
2016-12-21,-0.0014088108032576149
2016-12-22,-0.005651129591493154
2016-12-23,0.003359619838041195
2016-12-27,0.0038041394544624193
2016-12-28,0.00163473919395744
2016-12-29,0.009074438296746375
2016-12-30,-0.00598385982446392
2017-01-03,0.009034085496567276
2017-01-04,0.005624995713899254
2017-01-05,0.009932113695464179
2017-01-06,-0.00238474907088102
2017-01-09,0.00255220568377376
2017-01-10,0.003368536178030945
2017-01-11,0.006076964964742155
2017-01-12,0.0015999444156804602
2017-01-13,0.0007507889527348999
2017-01-17,0.0034341817557399157
2017-01-18,-0.0046913572731184
2017-01-19,-0.002593339366723685
2017-01-20,0.00196174980777268
2017-01-23,0.007480441940850719
2017-01-24,0.0023230466012514944
2017-01-25,0.0033007213063823092
2017-01-26,-0.0034867044783887303
2017-01-27,0.00119832514887622
2017-01-30,-0.003225710607917095
2017-01-31,0.004478383712552811
2017-02-01,-9.998329193629013e-05
2017-02-02,0.0028061353880204044
2017-02-03,0.004182745773958465
2017-02-06,0.0030354599052696196
2017-02-07,-0.0009942754176276336
2017-02-08,0.00548709766356408
2017-02-09,-6.481457117396517e-05
2017-02-10,0.0049080496786704855
2017-02-13,0.00073516961098404
2017-02-14,0.00101848100203659
2017-02-15,0.00512897816744653
2017-02-16,0.00043943387100159526
2017-02-17,-0.0008274832171359798
2017-02-21,0.005410809736531946
2017-02-22,0.001510575279645835
2017-02-23,0.002100220553188395
2017-02-24,-0.0009841361366309598
2017-02-27,-0.002480893193913515
2017-02-28,-0.0036574302162960303
2017-03-01,0.007061786560745863
2017-03-02,-0.011414533181778984
2017-03-03,0.0031484862039101594
2017-03-06,-0.0027615462495686046
2017-03-07,-0.0026601240422912354
2017-03-08,-0.0054258421519160355
2017-03-09,-0.004563895170873134
2017-03-10,0.005938514695820025
2017-03-13,0.004583544527667605
2017-03-14,-0.00381874775439289
2017-03-15,0.017068751782384047
2017-03-16,0.0022547651165602646
2017-03-17,0.00024602915696766503
2017-03-20,0.005563074603571029
2017-03-21,-0.005098965592025049
2017-03-22,0.00405477539578098
2017-03-23,-0.00092915334208078
2017-03-24,0.0018380010893547399
2017-03-27,0.0009777153031788552
2017-03-28,0.0012741136417086648
2017-03-29,0.002651912219695315
2017-03-30,-0.0037408140547717855
2017-03-31,-0.002113270358127485
2017-04-03,0.00392425929931871
2017-04-04,0.0005311660099726647
2017-04-05,-0.0018152747240516647
2017-04-06,-0.001189546200586915
2017-04-07,-0.0006728259805857751
2017-04-10,-0.0008164268666956298
2017-04-11,0.00290655198557957
2017-04-12,0.00268310392376852
2017-04-13,-0.0015974549186984499
2017-04-17,0.0051641558664775695
2017-04-18,-0.0026466235059359744
2017-04-19,-0.0049694749571799505
2017-04-20,0.006851924902486799
2017-04-21,0.00020366531001911014
2017-04-24,0.006196290545265384
2017-04-25,0.0012561755319561946
2017-04-26,0.00015983164905863522
2017-04-27,-0.00037916163051695504
2017-04-28,0.00147112192586756
2017-05-01,0.0005878450079213397
2017-05-02,0.003286813044580175
2017-05-03,-0.006447878144766591
2017-05-04,-0.006726964865936359
2017-05-05,0.0045827475394570796
2017-05-08,-0.0008870472371115751
2017-05-09,0.003286429310837921
2017-05-10,0.00253294140613928
2017-05-11,0.00133135655524477
2017-05-12,0.00299106149809935
2017-05-15,0.005240117504433819
2017-05-16,0.002280192599240955
2017-05-17,-0.006609484434544629
2017-05-18,-0.005888880055785705
2017-05-19,0.010470364369256455
2017-05-22,0.003126245904860445
2017-05-23,-0.0014426089737837851
2017-05-24,0.00393950347160847
2017-05-25,0.0034344105417572998
2017-05-26,0.003873306447358615
2017-05-30,-0.002190832343768475
2017-05-31,-0.0015520172274410648
2017-06-01,0.004949281589136579
2017-06-02,0.00697989899273235
2017-06-05,-0.00093749865250725
2017-06-06,0.0024312034248902253
2017-06-07,-0.0013582173580452901
2017-06-08,0.00042046778036582973
2017-06-09,-0.00915178374457341
2017-06-12,-0.00309781602541733
2017-06-13,0.0038964375992592503
2017-06-14,-0.0007690318555507148
2017-06-15,-0.00579814682604638
2017-06-16,0.00021521888121751992
2017-06-19,0.005139049549241334
2017-06-20,-0.0057209468263582
2017-06-21,0.0031309165553912994
2017-06-22,0.002736061915516605
2017-06-23,0.00363701585853424
2017-06-26,0.0008784558609388252
2017-06-27,-0.008201583111770334
2017-06-28,0.006035745894193585
2017-06-29,-0.01048816694984674
2017-06-30,0.00107820436368049
2017-07-03,-0.0037554582425696707
2017-07-05,0.002090232059477195
2017-07-06,-0.007911912644824305
2017-07-07,9.163837506979489e-05
2017-07-10,0.0049991118775718005
2017-07-11,0.003659468653413825
2017-07-12,0.01117334603268841
2017-07-13,0.0012161937768233348
2017-07-14,0.00841817214703848
2017-07-17,-0.00017414893029244995
2017-07-18,0.00474061427709094
2017-07-19,0.004558665714617829
2017-07-20,0.00049060610129066
2017-07-21,0.002133414441394335
2017-07-24,0.00140432417933399
2017-07-25,-0.003029492247940625
2017-07-26,0.005539996792929438
2017-07-27,-0.0036804880321583498
2017-07-28,0.00200117649931334
2017-07-31,-7.753105260555507e-05
2017-08-01,0.002208968314234925
2017-08-02,0.0003358641427653399
2017-08-03,-0.0008883585935638998
2017-08-04,-0.0009879448943796902
2017-08-07,0.0034261318170287847
2017-08-08,-0.00017956229215018002
2017-08-09,0.0001693162505489636
2017-08-10,-0.011084296419444905
2017-08-11,0.00340249491518933
2017-08-14,0.004675931657242685
2017-08-15,-0.00186791073214264
2017-08-16,0.006330130711715619
2017-08-17,-0.0079399303728238
2017-08-18,0.0022255709456675344
2017-08-21,0.0023891615813180947
2017-08-22,0.006211326460447085
2017-08-23,0.0021976843676827598
2017-08-24,-0.0008390686237919451
2017-08-25,0.0033683634731065852
2017-08-28,0.003099492717337621
2017-08-29,-8.58913552024749e-05
2017-08-30,0.0028572494917045352
2017-08-31,0.006260615948824385
2017-09-01,0.0022821991336090196
2017-09-05,-0.0027013592935210646
2017-09-06,0.0013429386839305295
2017-09-07,0.006505292929856924
2017-09-08,-0.004341653621575916
2017-09-11,0.0032525327027676043
2017-09-12,0.00068428182682422
2017-09-13,-0.0038552223078039153
2017-09-14,0.0014995620466940751
2017-09-15,0.0015829050140204349
2017-09-18,-0.0015699833103261954
2017-09-19,0.0014478300629145499
2017-09-20,-0.003959152996493085
2017-09-21,-0.003287601554588975
2017-09-22,-0.0006907643194265349
2017-09-25,-0.004657589322338685
2017-09-26,-0.0034516369327760297
2017-09-27,-0.00321696896581709
2017-09-28,6.5125310704785e-05
2017-09-29,0.0045418216374833896
2017-10-02,-0.0009930070940737548
2017-10-03,0.006361303969943095
2017-10-04,0.0009554087899621818
2017-10-05,0.0032291337277226195
2017-10-06,-0.0008306389579411698
2017-10-09,0.00169994392672791
2017-10-10,0.004759741662502835
2017-10-11,0.0032626815790964396
2017-10-12,-2.0216257842869923e-05
2017-10-13,0.00652712876660584
2017-10-16,-0.00130400690272659
2017-10-17,-0.00309529800277845
2017-10-18,-0.0008103574217239401
2017-10-19,-0.0019632499085408947
2017-10-20,-0.0002006519735900553
2017-10-23,-0.0038092556709120894
2017-10-24,-0.001071552102965815
2017-10-25,-0.0025145475429069848
2017-10-26,-0.005107265234888206
2017-10-27,0.01241121750072601
2017-10-30,-0.00100176967165706
2017-10-31,0.00314458102778945
2017-11-01,0.003313444976821965
2017-11-02,0.0008281863688468401
2017-11-03,-0.0007799917813767448
2017-11-06,0.00714475319119935
2017-11-07,-0.0027510015372586845
2017-11-08,0.003151419408016885
2017-11-09,-0.0027699438092930696
2017-11-10,-0.00513984348820636
2017-11-13,0.00014816650790949498
2017-11-14,-0.0020647485439903497
2017-11-15,-0.0025227974458995853
2017-11-16,0.009491627286242525
2017-11-17,0.004435523238166064
2017-11-20,-0.00128538982288911
2017-11-21,0.00798012499548932
2017-11-22,0.003546929043985485
2017-11-24,-0.0007470154864223301
2017-11-27,-0.004417283954149731
2017-11-28,0.00458727501724121
2017-11-29,-0.010879557611321675
2017-11-30,-0.0035590529368258452
2017-12-01,-0.0005806684015236547
2017-12-04,-0.0020304656169937403
2017-12-05,-0.0019551109109503797
2017-12-06,-0.00423055573479708
2017-12-07,-0.002114825614746665
2017-12-08,0.005524793869589499
2017-12-11,0.0021589242121307
2017-12-12,-0.0020387074694353242
2017-12-13,0.007342282992762374
2017-12-14,-0.0033742099663796993
2017-12-15,0.004596013163616905
2017-12-18,0.006355859523988065
2017-12-19,-0.0044407645818253395
2017-12-20,-0.0002282557817554101
2017-12-21,0.00354682606424473
2017-12-22,0.0041791790934920855
2017-12-26,0.0007128125217423101
2017-12-27,0.0032317884476701104
2017-12-28,0.004064549999938424
2017-12-29,0.0019204728117243352
2018-01-02,0.01215395175012928
2018-01-03,0.00555054477825643
2018-01-04,0.003884681170649725
2018-01-05,0.0049550753398336055
2018-01-08,0.0007529908007156101
2018-01-09,-0.002728127899005644
2018-01-10,-0.0023203401342885596
2018-01-11,0.005490765495011984
2018-01-12,0.008591397793692895
2018-01-16,-0.0014586295078185298
2018-01-17,0.005446491487010325
2018-01-18,-0.00129413856323095
2018-01-19,0.004590292210029206
2018-01-22,0.00536970206762642
2018-01-23,0.0048749966813056
2018-01-24,0.00438856592011051
2018-01-25,-0.0010512032475362798
2018-01-26,0.008636074375102524
2018-01-29,-0.009185505018250814
2018-01-30,-0.00926635057893445
2018-01-31,0.005985316803686225
2018-02-01,-0.006854389881977279
2018-02-02,-0.019642937836407998
2018-02-05,-0.023362915581465603
2018-02-06,0.014795247151374593
2018-02-07,-0.01611017226998636
2018-02-08,-0.024273005188698377
2018-02-09,0.009298178778595956
2018-02-12,0.011925624329436483
2018-02-13,0.0056651878146237004
2018-02-14,0.016563869068618186
2018-02-15,0.012406735558612506
2018-02-16,-0.00203457233045047
2018-02-20,-0.009302144336665347
2018-02-21,-0.0038475574603616604
2018-02-22,0.0019606018855496347
2018-02-23,0.012154418925217745
2018-02-26,0.007578390024621235
2018-02-27,-0.016855587205825175
2018-02-28,-0.007184513001192099
2018-03-01,-0.00520311274800898
2018-03-02,0.00412259847459679
2018-03-05,0.0031962379327057045
2018-03-06,0.007040279810707489
2018-03-07,-0.0010644876861780601
2018-03-08,0.00159684866263356
2018-03-09,0.012447887980364399
2018-03-12,0.0020248139475902496
2018-03-13,-0.005219128290587389
2018-03-14,0.00048623513413720515
2018-03-15,-0.0031658499799294697
2018-03-16,-0.002025133694843955
2018-03-19,-0.008844853777445805
2018-03-20,0.00308239104619549
2018-03-21,0.00554910045896677
2018-03-22,-0.019413293786850937
2018-03-23,-0.011265056324166361
2018-03-26,0.021612711843986134
2018-03-27,-0.014409574670996883
2018-03-28,-0.0071622955937089
2018-03-29,0.012482753660152595
2018-04-02,-0.010927408840925378
2018-04-03,0.0043742733343979795
2018-04-04,0.004179437064535495
2018-04-05,0.0008699766688881847
2018-04-06,-0.011843763995116986
2018-04-09,0.003172801345212265
2018-04-10,0.012815247023237955
2018-04-11,0.0007834161004985853
2018-04-12,-0.0007810279142019351
2018-04-13,-0.0028681660065271904
2018-04-16,0.00319436955128591
2018-04-17,0.006032352324070375
2018-04-18,0.00280375856284035
2018-04-19,-0.00556852724254721
2018-04-20,-0.010717038549313994
2018-04-23,-0.00520423015683148
2018-04-24,-0.006138181039141489
2018-04-25,-0.004462058273721809
2018-04-26,0.009489486389959148
2018-04-27,0.004214081321391504
2018-04-30,-0.00639609488767741
2018-05-01,-0.0018812523945768394
2018-05-02,-0.00491399585393632
2018-05-03,0.0006116236469661102
2018-05-04,0.00700948116852487
2018-05-07,-0.000392900222581975
2018-05-08,0.0017598825959413995
2018-05-09,0.002624560855563295
2018-05-10,0.012672491705399094
2018-05-11,-0.00038261315332865014
2018-05-14,-0.0007811644728093251
2018-05-15,-0.015224208928654998
2018-05-16,0.006077238050829615
2018-05-17,-0.006450641318503545
2018-05-18,-0.0031442246522822
2018-05-21,0.004278054842003385
2018-05-22,0.00029591305318879486
2018-05-23,0.0025113815418475152
2018-05-24,0.0006879754271923204
2018-05-25,0.001078330834458645
2018-05-29,-0.008510888380974755
2018-05-30,0.005518140393286195
2018-05-31,-0.001884387880451965
2018-06-01,0.00689893893876552
2018-06-04,0.00462151097650774
2018-06-05,-0.0009169150707893698
2018-06-06,0.00668650046280073
2018-06-07,-0.005786100318962634
2018-06-08,-0.0002234439035200746
2018-06-11,0.0008654053374728549
2018-06-12,-0.0007350674172916499
2018-06-13,-0.002142071697089885
2018-06-14,0.0007281171342211249
2018-06-15,-0.007567439154702345
2018-06-18,-0.005243519477754545
2018-06-19,-0.00494678460161414
2018-06-20,0.0008285479351859799
2018-06-21,-0.007121742975056024
2018-06-22,0.004139345993434192
2018-06-25,-0.010920546839632238
2018-06-26,-0.0016092033447795899
2018-06-27,-0.010589667943148414
2018-06-28,0.004368480369298374
2018-06-29,0.006389697706373209
2018-07-02,-0.0047671733074720595
2018-07-03,0.0010222243695342205
2018-07-05,0.0032989539242413903
2018-07-06,0.00829554106833873
2018-07-09,0.008884739688471033
2018-07-10,-0.0006143722804765134
2018-07-11,-0.011100658135227193
2018-07-12,0.0096919057672442
2018-07-13,-0.00036701518522265004
2018-07-16,-0.002958603074552655
2018-07-17,0.0011700826649985998
2018-07-18,-0.0007046237169397701
2018-07-19,-0.0060980551437197494
2018-07-20,0.005145602408334059
2018-07-23,-0.0040064764282458
2018-07-24,0.0068912873332215
2018-07-25,0.010212581998539066
2018-07-26,-0.008702446006328355
2018-07-27,-0.0015056754009939951
2018-07-30,-0.00420166715324644
2018-07-31,0.0050370370980346146
2018-08-01,-0.005474015390439799
2018-08-02,-0.0030400082777721545
2018-08-03,0.0051700223616231
2018-08-06,-0.0025006687548957
2018-08-07,0.004658696586186155
2018-08-08,0.000442579350835
2018-08-09,-0.0008571327750397548
2018-08-10,-0.00908011403427041
2018-08-13,-0.01053760952540736
2018-08-14,0.004045789808075245
2018-08-15,-0.016801922507366635
2018-08-16,0.0036765591068972443
2018-08-17,0.006659082048724525
2018-08-20,0.00367178295852313
2018-08-21,0.00572457413147288
2018-08-22,0.00419942802401887
2018-08-23,-0.008338917473408489
2018-08-24,0.01324753448946895
2018-08-27,0.008034504049837824
2018-08-28,-0.00357867381420728
2018-08-29,0.005948359941835489
2018-08-30,-0.011136195485917353
2018-08-31,0.0014689606976106264
2018-09-04,-0.009640628137661034
2018-09-05,-0.006839485530139259
2018-09-06,-0.0006119144156661797
2018-09-07,-0.004171061888492635
2018-09-10,-0.00251398721438094
2018-09-11,0.0018004834962783304
2018-09-12,0.00369616486805293
2018-09-13,0.006428018175324964
2018-09-14,-0.002858472134739095
2018-09-17,-0.004854755753232569
2018-09-18,0.0039723808521871145
2018-09-19,0.005216649710489284
2018-09-20,0.008020670804707034
2018-09-21,-0.0010916042848884598
2018-09-24,-0.004372728938017725
2018-09-25,0.0017472233892788652
2018-09-26,-0.00023345049824264501
2018-09-27,0.0012351767203801348
2018-09-28,-0.00105856982729236
2018-10-01,-0.00025015275911138016
2018-10-02,-0.0013766158862229595
2018-10-03,-0.00540061454276932
2018-10-04,-0.01351303388885012
2018-10-05,-0.004129727172921545
2018-10-08,-0.0035250788218394702
2018-10-09,0.0001200394254118253
2018-10-10,-0.02177450345725065
2018-10-11,-0.0012214951207607588
2018-10-12,0.01478257503693088
2018-10-15,-0.004805840156177929
2018-10-16,0.016014120734738062
2018-10-17,-0.004839587705462353
2018-10-18,-0.014770099271654983
2018-10-19,0.003034079752103655
2018-10-22,0.00308897578842371
2018-10-23,-0.0033988600181772445
2018-10-24,-0.021793086205340564
2018-10-25,0.013475920178680994
2018-10-26,-0.009224440909890564
2018-10-29,-0.011283136869424134
2018-10-30,0.009811973640616844
2018-10-31,0.00693608527527445
2018-11-01,0.01913321095087474
2018-11-02,-0.0022177275620625103
2018-11-05,0.0011859451970283401
2018-11-06,0.0007070016549530799
2018-11-07,0.014456423083660127
2018-11-08,-0.010980298540584788
2018-11-09,-0.012634988349584774
2018-11-12,-0.013544342590361403
2018-11-13,0.003862876246155769
2018-11-14,0.00205196741676849
2018-11-15,0.012113824841912377
2018-11-16,0.002969188555826535
2018-11-19,-0.01186333643631736
2018-11-20,-0.01310459952236038
2018-11-21,0.00843435514588927
2018-11-23,-0.006299157997183655
2018-11-26,0.009612125188530435
2018-11-27,0.0020540031025856097
2018-11-28,0.016893279801785753
2018-11-29,-0.002697734788110435
2018-11-30,0.001596562352355055
2018-12-03,0.014155964751954284
2018-12-04,-0.015139794158788335
2018-12-06,-0.0020736192518280745
2018-12-07,-0.012964492355926654
2018-12-10,-0.0023151087534175395
2018-12-11,0.00286635076113155
2018-12-12,0.00782778152250878
2018-12-13,-0.000881315514126675
2018-12-14,-0.012121546713091439
2018-12-17,-0.0073719366181123945
2018-12-18,0.004334775182379675
2018-12-19,-0.012069639160370014
2018-12-20,0.001525565880726405
2018-12-21,-0.011381721766586314
2018-12-24,-0.007851389221328936
2018-12-26,0.02155239739671219
2018-12-27,0.00318726508653522
2018-12-28,0.0048957065323235
2018-12-31,0.0017299074854748003
2019-01-02,0.0023426963660356
2019-01-03,-0.011621256594750908
2019-01-04,0.019141341989650437
2019-01-07,0.004314028925078965
2019-01-08,0.0031295516593838344
2019-01-09,0.00952830339452068
2019-01-10,0.0013238645501127745
2019-01-11,-0.0013853357583011898
2019-01-14,-0.0049615510740447545
2019-01-15,0.00623169513132837
2019-01-16,0.005510260452491276
2019-01-17,0.00353617986137663
2019-01-18,0.00238266971183813
2019-01-22,-0.009631617279834031
2019-01-23,0.0036980829649130745
2019-01-24,0.004687910584327486
2019-01-25,0.010784824522239765
2019-01-28,-0.005903247087866185
2019-01-29,0.0008646934050771948
2019-01-30,0.015009616626630598
2019-01-31,0.00745253416897909
2019-02-01,-0.004441701920549675
2019-02-04,0.0019418433822227044
2019-02-05,0.007837528429576064
2019-02-06,-0.007080161136983835
2019-02-07,-0.00573091879743044
2019-02-08,-0.00013600291687904483
2019-02-11,-0.0028473287638639297
2019-02-12,0.007292118542199405
2019-02-13,-0.00326547315029718
2019-02-14,0.00247830320594311
2019-02-15,0.003399312168464995
2019-02-19,0.007320340529759814
2019-02-20,0.0015295407755333695
2019-02-21,-0.005563737152350491
2019-02-22,0.007368151481013625
2019-02-25,0.004075657251060795
2019-02-26,-0.00024788577946736
2019-02-27,-0.00607593133205182
2019-02-28,-0.006962316454596039
2019-03-01,-0.00283794213936373
2019-03-04,9.654739095300998e-05
2019-03-05,0.003883116360978585
2019-03-06,-0.0035844840839622696
2019-03-07,-0.009202975089256594
2019-03-08,0.00010142178611903004
2019-03-11,0.01022216331390143
2019-03-12,0.005404575353422939
2019-03-13,0.004076170468888365
2019-03-14,-0.0058697572048530405
2019-03-15,0.008999051920849169
2019-03-18,0.004862707525324815
2019-03-19,0.001169012842515135
2019-03-20,0.00335965360161327
2019-03-21,0.00370332727510788
2019-03-22,-0.014521949509156695
2019-03-25,0.002493774863483945
2019-03-26,0.001563311037254585
2019-03-27,-0.005942388276264584
2019-03-28,1.224095781481e-05
2019-03-29,0.005811578153096125
2019-04-01,0.0070687467804942195
2019-04-02,0.0006249031400688801
2019-04-03,0.00226164983765994
2019-04-04,0.003410044550331435
2019-04-05,0.004051409618219505
2019-04-08,0.0012240249050866898
2019-04-09,-0.00039079941010901483
2019-04-10,0.00398035031448282
2019-04-11,-0.007999270046281166
2019-04-12,0.0032316020289705
2019-04-15,-0.0021135189910359204
2019-04-16,0.0003423382006957546
2019-04-17,0.0007395491771022201
2019-04-18,0.00096091011855611
2019-04-22,-0.002213688562035345
2019-04-23,0.0037207426801430347
2019-04-24,-0.00403227497129512
