Date,EEM,GLD,QQQ,SPY,TLT
2016-03-07,-0.0015244773696495408,0.004965240864288737,-0.006170490606534173,0.0007981361481346606,-0.0003116348766898512
2016-03-08,-0.01723663616476285,-0.0046334482677505085,-0.0083184450334108,-0.010978287997018157,0.010985232585582717
2016-03-09,0.006190055736189627,-0.00832782948151173,0.006412267633021806,0.004927299348602613,-0.0060964454578472695
2016-03-10,0.0015413979445642058,0.015928644015462578,-0.001527232423531814,0.0008023379842981086,-0.004111187868543941
2016-03-11,0.020732777060806132,-0.01735128256694606,0.017333769976315725,0.01600846591607461,-0.010155222354495116
2016-03-14,-0.006053433355495181,-0.012980634673388813,0.0016891785142008836,-0.0012832904584391032,0.003135203956954114
2016-03-15,-0.014371113147152097,0.0007632306454701139,-0.00037537496016010397,-0.0016307158491966867,0.000939826145188019
2016-03-16,0.019820531529477273,0.02205075556149502,0.008869837763682773,0.005770413431979316,0.0029665576222667987
2016-03-17,0.021801778802610545,-0.0038218648773646413,-0.0005581596823289344,0.006323984521415886,0.004123982154677375
2016-03-18,0.005303519157033659,-0.002750755714748547,0.0015664300052543128,0.003922002397383913,0.0020944903813494725
2016-03-21,0.002054868365991537,-0.007036416699314462,0.0039039285534327958,0.0014178026912397745,-0.0077010488446317546
2016-03-22,-0.0023488966398426403,0.0029378329691904675,0.0030566458903562416,-0.0005374261745891449,-0.00023434647004097253
2016-03-23,-0.017195620472779595,-0.02289008865862743,-0.00826550748909924,-0.006621572482469774,0.011261298071098474
2016-03-24,-0.002395096587972796,-0.00240404319751751,0.00027992475695290793,-0.00044297146474367525,0.0003861219897031981
2016-03-28,0.003291995457887135,0.0023182652611009025,-0.0013995661175174507,0.0005907622191770538,0.0013111982521747869
2016-03-29,0.01365005082242089,0.01835540705340136,0.015930305339039448,0.009207716519479752,0.010430713220886146
2016-03-30,0.010262376448915362,-0.014076410310244578,0.004858380827478426,0.004377722040997031,-0.010585067382497515
2016-03-31,-0.000875627072924018,0.004600850924385841,-0.0014638058069677542,-0.0024297403768672133,0.007069198178980044
2016-04-01,-0.0029237694619366084,-0.006053640735366039,0.01056635043234159,0.006788990618029605,0.002604603585051802
2016-04-04,-0.0120785673509472,-0.006692995408569699,-0.00381291764719694,-0.003243318548952036,0.000612110112795077
2016-04-05,-0.01975519645490519,0.012916668207256437,-0.009688316524231218,-0.010038146871069567,0.010876829073042993
2016-04-06,0.012019306226522138,-0.0061381369358647206,0.016306227254145923,0.01086195770228613,-0.007288597109177899
2016-04-07,-0.02021472883188692,0.014179801562102948,-0.014470925159174164,-0.012037976446589344,0.012268505152655046
2016-04-08,0.017223472374212897,-0.0015187338768047718,-0.0007337016455123325,0.0026930576095829375,-0.006342113968876316
2016-04-11,0.012799658383656945,0.013419630057020864,-0.0036764538146577706,-0.0023498504162352504,-0.001288756306869092
2016-04-12,0.015262966294303452,0.00016664672071527165,0.008344558532890178,0.0092699179806289,-0.006926006907002715
2016-04-13,0.017612756417720674,-0.010719526565990727,0.01270308220990339,0.010050238790721318,0.003507245824117743
2016-04-14,-0.004877332090097266,-0.014075152256168354,9.009764439925442e-05,4.778522826193461e-05,-0.004807105757889841
2016-04-15,-0.00576862380926574,0.006892743647260424,-0.0025275858426215447,-0.0011060512779739276,0.008529198684435964
2016-04-18,0.004617668400001222,-0.0015276274565966695,0.005318362943385913,0.007001831108408112,-0.004331653672163169
2016-04-19,0.015144930718866743,0.015506833308651099,-0.0061319586340458625,0.003149436519252567,-0.003127058980738332
2016-04-20,-0.004547966591455457,-0.005114248016109923,0.0008135956906599982,0.0009524560717175245,-0.011061371387592524
2016-04-21,-0.010021630769044994,0.003775305036917395,9.046569054113969e-05,-0.0053929708592644655,-0.005965693739846034
2016-04-22,-0.006061418653304186,-0.012894694659209222,-0.015207692780764729,0.0,-0.002567581853019036
2016-04-25,-0.006389702598978632,0.0028799271415296556,0.0,-0.0017241498075127252,-0.004138236976033597
2016-04-26,0.01072309230029613,0.003967367637514969,-0.004875210634009911,0.0014849197067439842,-0.004547059710456263
2016-04-27,0.006035425081906097,0.002860302869919961,-0.00805468102028183,0.002055803407278347,0.009930773371222446
2016-04-28,-0.010368814783223672,0.018724801093336303,-0.012157550817320846,-0.009117001650017414,0.004115275982029621
2016-04-29,-0.004351971344682079,0.019270626438691787,-0.005282986678436488,-0.00541361464154391,0.0025541861960337903
2016-05-02,-0.0026206937070494493,-0.0033213499131697927,0.009414479177988726,0.007917234406159981,-0.010119883145524984
2016-05-03,-0.0286874412518031,-0.0022745646099545844,-0.009319958658068,-0.00874123010004566,0.012517679969763683
2016-05-04,-0.01633424732753418,-0.006118222826125519,-0.006452204378842011,-0.005593898215014335,0.005470417205307124
2016-05-05,-0.0003050760138539568,-0.0011462207767798868,-0.0002855023741143607,-0.0001951819920152489,0.006663010887562756
2016-05-06,0.0015241585981342174,0.009052054554673597,0.005318028262469732,0.0036523313675135157,-0.004283595365532667
2016-05-09,-0.01287576206919261,-0.02075289801818274,0.0028373443509071066,0.0008262822608843469,0.003137965801823731
2016-05-10,0.018949199086868512,0.002731465708414251,0.013602084180856188,0.012356881058402464,7.602351896991458e-05
2016-05-11,-0.002424935681496048,0.009378919930915114,-0.009078503376633837,-0.00939849111335605,0.005639044563653166
2016-05-12,-0.002735163702277492,-0.007892173973086844,-0.00442904826504168,0.0002904155015277891,-0.004569438518914329
2016-05-13,-0.018117978637292736,0.004529141979827091,-0.00368967717732124,-0.008752354286636722,0.009647157469704534
2016-05-16,0.01201295169719345,0.0007392219670169126,0.01243431282319455,0.009816606228715573,-0.00865525140311555
2016-05-17,-0.004603501885978833,0.003442329123242772,-0.012623774937866235,-0.009377269871867648,0.0016760336232511796
2016-05-18,-0.009891715098884233,-0.017497993073654197,0.003595592301548836,0.00029284229316012755,-0.014338082904521179
2016-05-19,-0.009363441997645376,-0.0019168712488535215,-0.005209028120648994,-0.0034709269958645692,0.004315596996471469
2016-05-20,0.00998453048332323,-0.001335701516612647,0.01095537755358989,0.006297557027813148,0.0007683690519917051
2016-05-23,-0.0018643494650291245,-0.002844207499474105,-0.0013158937283227392,-0.0013637912822350054,0.0022263135405319536
2016-05-24,0.010212095597633341,-0.017493154439807392,0.019833807734721008,0.012878976130584606,-0.004456579370381882
2016-05-25,0.01193545146390295,-0.002731772964595234,0.007165713918675604,0.006760338110849885,-0.003780876664689182
2016-05-26,0.006670998225183662,-0.003425260387699169,0.002925076749559843,0.00028664437024385767,0.005165958647153382
2016-05-27,-0.00030216503974975667,-0.008268772914245718,0.005189260409819685,0.004290263097835019,-0.0014626339730882281
2016-05-31,0.0012081849864487614,0.003798302317157037,0.001904986856862716,-0.0019048071412784853,0.0023848014702132834
2016-06-01,-0.0006038015682269385,-0.0010344407576528966,9.086022312468336e-05,0.00204739948837038,0.004048706265235033
2016-06-02,0.008123840001690329,-0.002331543491761781,0.002081801448607833,0.003039185433173109,0.007181794056649279
2016-06-03,0.015167780650315151,0.027373264388307245,-0.004713476269223052,-0.00299191606145652,0.014135327887607319
2016-06-06,0.010569669440811396,0.0003364248669020046,0.0036276983827974157,0.005075968329252918,-0.007458481160007694
2016-06-07,0.009012848296040914,-0.0008412423733233627,-0.0025379766177741144,0.001560108803821083,0.002417044681514108
2016-06-08,0.0072099766053307125,0.014703707887444253,0.00172312880648202,0.003254116979396884,0.005341905450839037
2016-06-09,-0.011560824800209505,0.005541081570940133,-0.0016321366470344115,-0.0013664465438776572,0.0064323054664574145
2016-06-10,-0.02561598076492477,0.004033075700703472,-0.011409176530853151,-0.009522702604280406,0.004833528715929421
2016-06-13,-0.014116514160634041,0.007365624068488461,-0.00838832926144879,-0.007741715893891461,0.004442537698237481
2016-06-14,-0.00333289032702107,0.0010594292626908233,0.0,-0.0019688698479362497,-0.0007387295474619158
2016-06-15,0.010566139091672668,0.0073849284570991006,-0.002873486581101083,-0.0013944733831838352,0.0038362977304751437
2016-06-16,-0.0036100122775391814,-0.01056665171524312,0.002966061945860979,0.002979644288297863,0.004847954367210585
2016-06-17,0.002708532411178904,0.01274729826898987,-0.011790479221387564,-0.003731040554149257,-0.006247945556937034
2016-06-20,0.017578662256170014,-0.005988024654369792,0.00627208189881269,0.006419103789311381,-0.01074979524845089
2016-06-21,0.0076491922440281605,-0.01942288299292089,0.0031678218415575462,0.0028347011019067446,-0.004632543910066124
2016-06-22,0.0025370400662471622,0.000496444028716167,-0.002421602497621021,-0.0016322120694368966,0.0016458167991355397
2016-06-23,0.023872952104417162,-0.0065557755937431204,0.014166069622918054,0.012938329630973643,-0.011503840864748179
2016-06-24,-0.06262252996181261,0.047873912303474195,-0.04205999303221965,-0.036569709981371,0.02649307918421034
2016-06-27,-0.012947075540694672,0.0053823171279899626,-0.020048149793780473,-0.018072098454071508,0.024660128262138956
2016-06-28,0.029049687464078038,-0.01079376043064916,0.0216769417816989,0.017875177281579713,0.002081531627335649
2016-06-29,0.025001137857786657,0.004140765999889028,0.017555135341693406,0.016884342952049224,-0.007701897534988856
2016-06-30,0.009944791475373645,0.0049939058952932335,0.011503293666303024,0.01355308975709614,0.0036783348232309627
2016-07-01,0.009558162523918253,0.015223162818061162,0.005009174147147627,0.002098087364385007,0.013789090067423631
2016-07-05,-0.021562603629797547,0.008220905136956962,-0.006125435274000629,-0.007218966109500901,0.01244244603629803
2016-07-06,-0.0026542494229716807,0.005852881673551483,0.008158610176933203,0.005980088280802545,0.0016151198095891131
2016-07-07,-0.002661735138018399,-0.0037695950478742334,0.002950505523930272,-0.0006205706500365695,-7.04395278007865e-05
2016-07-08,0.021386418606122417,0.005994014334570738,0.015348257693857774,0.01478093082699916,0.007338801281596699
2016-07-11,0.009519698385517894,-0.00946861312154938,0.005695587174090701,0.003520941639330225,-0.00881272023354938
2016-07-12,0.013970403202764135,-0.016690387468968386,0.005035343990082737,0.0072367796497774944,-0.016576240214058773
2016-07-13,-0.0017002549027135422,0.009159697327218079,-0.0024243721250904494,-0.00013959934676842137,0.011716441807439845
2016-07-14,0.014360747877260405,-0.007745045230236175,0.006809978197542416,0.005568082924483045,-0.014649559883697743
2016-07-15,-0.002239399516378621,-0.003855735167465888,-0.0016086168139543857,-0.0013425750482239038,-0.008633919160848295
2016-07-18,0.00892634599759168,0.0015755839071671933,0.006597081348558787,0.0026835155548644235,-0.0009399923592466091
2016-07-19,-0.01032807185709087,0.0013372522657107563,-0.0036496327123785558,-0.0010173234044190175,0.005625874001619586
2016-07-20,0.005037693916542467,-0.01441038163632243,0.011614889422834743,0.0041544475452899386,-0.0054809212856137554
2016-07-21,-0.003075681104698231,0.015117654201499693,-0.002294511646666327,-0.003784218818163249,0.0020227604591581496
2016-07-22,0.007254448513974237,-0.0074907077787214,0.004144021053126715,0.004475130495155355,0.0017312303085620798
2016-07-25,-0.010058494282445317,-0.006989125856947095,8.783589095975198e-05,-0.0027197984139222427,-0.000721309513413908
2016-07-26,0.007832088636289663,0.004215211050825792,0.0011431050735859836,0.00046167882696720926,0.0015852929963695095
2016-07-27,0.003338016177428091,0.01598269497210111,0.006918812538752465,-0.0010617251035342343,0.012376147569439855
2016-07-28,0.0002775283641216437,-0.00289409340924044,0.0034848435607712377,0.0011537047472559448,-0.0018506182514488332
2016-07-29,0.005260818272713392,0.010286811942904156,0.0021722843438190375,0.0016136798072676193,0.00829973112635386
2016-08-01,-0.0019350261648990764,0.0018590671194806466,0.005279448260362255,-0.0008295106165197642,-0.01090128412188514
2016-08-02,-0.007220068940716159,0.008092864929715934,-0.007625608427200502,-0.0064279193188336095,-0.010356181279645769
2016-08-03,0.003339077096932521,-0.004770787598632875,0.0033001122839250085,0.002918625859927038,0.00057811715642212
2016-08-04,0.005540077237975246,0.0016954476164976306,0.0028569031185009465,0.0010632283935287864,0.007486351047930413
2016-08-05,0.01153514912975131,-0.018025444010511534,0.009550656169980703,0.008145468801156427,-0.010453133341698034
2016-08-08,0.007075136134284772,-0.0008627837547004024,-0.0011137506541318016,-0.0005960014859234207,0.0018822010007822426
2016-08-09,0.006755952325375291,0.004072023167431496,0.002311788819495336,0.0005960014859233164,0.00978862321787991
2016-08-10,0.00026922197059924165,0.004677994512329687,-0.002569124671434176,-0.002477826043063386,0.0038606329331944238
2016-08-11,0.012841119163811844,-0.006946906948684773,0.004278261413991779,0.004629654436181347,-0.008959158479308756
2016-08-12,-0.0037282786211368037,-0.0021170403750345335,0.0006825725187739354,-0.0008691299445500042,0.00838826179440899
2016-08-15,0.010351778737890685,0.003447698256792746,0.004257274157423627,0.0028795589205160383,-0.00946806550101425
2016-08-16,-0.004499054496914818,0.004915970173444719,-0.005537872969887198,-0.005170994944900194,-0.002670338144003697
2016-08-17,-0.00638673461699089,0.00023348078990268189,0.0017926584128260847,0.0018793107096569672,0.005979631946848853
2016-08-18,0.009300238457552516,0.004735854578729188,0.0002557920904614103,0.002241386549603554,0.00157968226217506
2016-08-19,-0.005569719445481383,-0.008868887925520175,-0.0002557920904613446,-0.0014635346410625206,-0.005248903342082375
2016-08-22,-0.01338699225999902,-0.0014858453674488508,0.0007672497388025009,-4.541136219290574e-05,0.008398566595471125
2016-08-23,-0.004051230926886672,-0.0001565049936259337,0.0017878706915094805,0.0020113679082903683,0.0010718110776883605
2016-08-24,0.002702750229092683,-0.011176864142998198,-0.006485621247100527,-0.0051278697908033,-0.002359127261464051
2016-08-25,0.000809319415681518,-0.0008709901258544955,-0.0016280691938800355,-0.0006888941613251916,-0.0038008397151458742
2016-08-26,-0.008667449273004616,-0.0014269885139346196,0.0014567629836109634,-0.0018849352059789276,-0.005837689676901856
2016-08-29,0.007587997390771033,0.001981375674593548,0.001369139284689395,0.0049123619677946305,0.013282948281801831
2016-08-30,-0.002703417130436235,-0.01010635477558835,-0.003254955955542905,-0.0016505235432530039,-0.0038589643354098096
2016-08-31,-0.011161124654517775,-0.0020015218438290436,-0.0010300452023042305,-0.002847912404568505,0.001430275377176711
2016-09-01,0.007635527120451172,0.004078880664929754,0.00257302131677594,4.598120556118257e-05,0.0011029262814998932
2016-09-02,0.016169032281601253,0.010164454828507231,0.0032500154643029934,0.00449798347793474,-0.008189604948648463
2016-09-06,0.021158942606526853,0.016766351430797802,0.006213655304895991,0.0030177429735688513,0.007258895134229344
2016-09-07,-0.00314558451205397,-0.0034244132039321193,0.0005934824264783451,-9.103052820968365e-05,-0.0007161654163580183
2016-09-08,-0.002628733386452516,-0.005315481388614766,-0.0058684328929096575,-0.0022857566448542606,-0.012620949677860552
2016-09-09,-0.034273730543912743,-0.006605326760192751,-0.02548618030338566,-0.024226025438356676,-0.01661110661350967
2016-09-12,0.006786875256712133,-0.0012631537514554386,0.017779291764119385,0.014245491304837127,0.0005165054261389279
2016-09-13,-0.02548408694362414,-0.006657679739988439,-0.00898018767244738,-0.014479765778907552,-0.011422727253064927
2016-09-14,0.003048011197117672,0.0034136523813896856,0.00475913332012156,-0.0003755080252141331,0.001490414326481205
2016-09-15,0.017010291317817054,-0.006440074325495675,0.015419356808489553,0.009943444472676507,-0.004329420280998274
2016-09-16,-0.006824315987391192,-0.002475784418470438,-0.0004773759056705061,-0.0038729797674162117,0.008046812386368788
2016-09-19,0.00791192090246592,0.002076861031546589,-0.004357649395232377,0.00018726171064758283,-0.003270565728884117
2016-09-20,0.0005431979590101649,0.0009571124160199947,0.0018820286385797383,4.710224327808115e-05,0.0034935856419911733
2016-09-21,0.027589686044446053,0.014483211562644741,0.009781090251495895,0.011182636340776837,0.00805466631223584
2016-09-22,0.007108052686766167,0.0023544435304930274,0.007924188076265465,0.00628146890301443,0.007917473974502882
2016-09-23,-0.012937137389165956,0.0006269244831308528,-0.006401833624432958,-0.005494423233883191,-0.000949736331334975
2016-09-26,-0.014723954943126607,-0.0007836871273146296,-0.008401740945393926,-0.008134794647985638,0.006338313673497741
2016-09-27,0.014192263303791093,-0.00731797170627855,0.009837131429998841,0.006188506948120789,0.007308490150010521
2016-09-28,0.0089992831062855,-0.0031640709801869947,0.0016863480561928412,0.004951647160490392,-0.002165278474273591
2016-09-29,-0.01754393973919006,-0.001189120004834333,-0.007271428299992785,-0.009088557659576285,0.0025260292839074682
2016-09-30,0.004281232747149997,-0.0034166360099868506,0.007439954891232446,0.007517586764849207,-0.008977450385961618
2016-10-03,0.006918807731125486,-0.002550206163687112,-0.0014327973714380435,-0.0024067698139540183,-0.0033049827190770598
2016-10-04,-0.011200040478275433,-0.03532787258610445,-0.0015195272045995174,-0.005110816950895208,-0.011764305772677378
2016-10-05,0.014377146279282294,-0.0015718922897908132,0.0035417724463877084,0.004415337132490871,-0.004670284005885332
2016-10-06,0.0007926390405558003,-0.009316280206747919,-0.0005050234973475769,0.0006954798184044084,-0.005588644611952299
2016-10-07,-0.004500308230364526,0.0006682890904551575,-0.0021924657047214017,-0.003435332961928399,0.0006724478419627276
2016-10-10,0.010819526962175731,0.003501510836135576,0.0063109075457876045,0.005194883012131051,-0.005916665435086929
2016-10-11,-0.02336812549982726,-0.005089499061391432,-0.014361947521187197,-0.012710168330959039,-0.0022559249483124297
2016-10-12,-0.0018824035049043088,0.0015879882252557648,-0.000851388772100373,0.0013110626507853635,0.000978081549657008
2016-10-13,-0.008922728116723745,0.0024189937106391113,-0.003583239756147059,-0.00328080150823292,0.0037536625496754775
2016-10-14,0.001628276466325752,-0.005597559798283797,0.00119586365022497,0.0005162989378398872,-0.014111209536753802
2016-10-17,-0.001085051109715633,0.0026773752071126027,-0.0027353972745896033,-0.0034782011437262724,0.006363601793439953
2016-10-18,0.01748996423677356,0.006164100054633751,0.008863252543603413,0.0062427037141192755,0.0032417004151758426
2016-10-19,0.006115996820872325,0.005713611741873303,-8.49091730132126e-05,0.0026635603674598014,0.0008272039042384506
2016-10-20,-0.0029202767115453295,-0.0030597728971403517,-0.0011887239037244722,-0.0018683303714177864,0.0010520084285065101
2016-10-21,-0.00026610976167937956,0.0007451585177257722,0.0037310044089948658,0.00046730582633639796,0.0015020071065025835
2016-10-24,0.0042462630493878975,-0.002237080125500534,0.011946860351628617,0.004243729937268951,-0.004360340172394436
2016-10-25,0.0010587544270410166,0.007519794693909835,-0.0031831489142916964,-0.003355792600520562,0.0026333733293387174
2016-10-26,-0.010638201336621203,-0.0056138205649168835,-0.006819086919334594,-0.0020098717618544744,-0.006785430524959866
2016-10-27,-0.008592969681919261,0.0018196962666161048,-0.004571959825364756,-0.00267063233928885,-0.010953944426837402
2016-10-28,-0.004053741732727289,0.004699292917769531,-0.006299311274959322,-0.002959843755567772,-0.0022211892154945885
2016-10-31,0.0056705460961076455,0.0029566431199742503,-0.0009399072901998026,4.721119172779416e-05,0.0061135665203493885
2016-11-01,-0.008110225405690128,0.006457707460557924,-0.007550459409213245,-0.007271822852378503,7.677773862704615e-05
2016-11-02,-0.012015680347620671,0.0073872643657927,-0.008041860421770833,-0.006036844626027392,0.004341617815428098
2016-11-03,-0.002751015219857491,0.005323910740822675,-0.009859287509786983,-0.0045873325953386035,-0.007705611870657964
2016-11-04,-0.0102450721043085,0.0007237632468994597,-0.0035133409538022392,-0.0011025462090572989,0.008920784168815372
2016-11-07,0.03554224502286949,-0.01817197611952108,0.023479467336724825,0.02181761420036389,-0.008538454696519445
2016-11-08,0.006425682431654568,-0.004183952404118774,0.006510701941501592,0.004493577401320427,-0.004065437153176686
2016-11-09,-0.033101075187897316,-0.0006579098268444278,0.004600462295011487,0.010546419126568465,-0.04335856621218859
2016-11-10,-0.02882555288122357,-0.015001711673606965,-0.016281733388968572,0.0024924617763015223,-0.014881479607538458
2016-11-11,-0.019206496064949678,-0.022377978717915834,0.0004321733274594509,-0.002307887149253846,-0.005637297063815242
2016-11-14,-0.007262079216114637,-0.008490234677527317,-0.010155016136328743,0.0007851115210960932,-0.006000195364701234
2016-11-15,0.01991722835112943,0.008661050768427549,0.013775601367602357,0.007772735053356587,0.004934195174633777
2016-11-16,-0.00832263000799966,-0.002992914324639575,0.005919179990860438,-0.0018803629367427905,0.008982756715845565
2016-11-17,0.0014394650895969328,-0.00515153957584098,0.007244293304610443,0.005127822814856721,-0.014823627513715137
2016-11-18,-0.00461498768537607,-0.008818980245606272,-0.0037433840707403075,-0.0022402845774984093,-0.0028919952412975887
2016-11-21,0.009781712978935988,0.0037273072140238833,0.010345094646420756,0.007523151087458751,0.002479116446142943
2016-11-22,0.015059275167973667,-0.00034614845492716306,0.0030325379886209903,0.0019515704830172294,-0.000330078048199731
2016-11-23,-0.01077419526202521,-0.020019033913875547,-0.004045247398203745,0.0005437292845250284,-0.0038885744956009215
2016-11-25,0.004834329433855383,-0.005667237234161627,0.003203744392563568,0.0037081417011033614,0.001491642990683973
2016-11-28,0.003963604512686201,0.01051202138010083,-0.0022754570798922407,-0.004705352873097211,0.007338840937542274
2016-11-29,0.0014118221966179653,-0.004668228933024833,0.0034532808289592124,0.0019483291664552718,0.0041813950838679986
2016-11-30,0.0016915597591661766,-0.013510086082379656,-0.0121806982123829,-0.0024021785433945325,-0.0163326550545846
2016-12-01,-0.011901315902325744,-0.0018809543242076046,-0.017427612340327935,-0.0036820621325446903,-0.010615085347298369
2016-12-02,0.0011396612471972856,0.005364806083291903,0.001989783614928362,0.0005004718148815579,0.007300901257832611
2016-12-05,0.008223374916443198,-0.005364806083291772,0.007748704886342959,0.005990722375200041,-0.0010874036406921612
2016-12-06,0.005351469710866825,-0.0009866853717861235,0.0023982794527127754,0.0031626976827614835,-0.0007539561369002071
2016-12-07,0.016713434906385136,0.003583283615967707,0.012583097089071016,0.012995875928216626,0.008507823731176669
2016-12-08,0.0044103822783285555,-0.0023276835438490475,0.001772603964176486,0.0024459998804431927,-0.011863980328352158
2016-12-09,-0.005239646559256604,-0.010542046205441346,0.007812903191188176,0.006021952510521673,-0.012516997397221017
2016-12-12,-0.006657269236538231,0.003797113021044969,-0.004528943681353109,-0.0011485376462249924,0.0018708786424132305
2016-12-13,0.011071302340872786,-0.003344358449500988,0.01253018979740785,0.0066521198803349045,0.003561032050116513
2016-12-14,-0.03017838017044359,-0.01477585370302796,-0.002077424286493262,-0.008288709325291715,-0.011236022056644175
2016-12-15,0.0017008038558678827,-0.013785715901107913,0.0015795393728137944,0.00410885872882214,0.005037765186445247
2016-12-16,-0.0045417634428272504,0.006592778565065687,-0.003713775168963742,-0.0019576734235985885,-0.002302055952256676
2016-12-19,-0.0068513876706509675,0.004985177307786946,0.004088363205239239,0.002174694423864292,0.010698636546266422
2016-12-20,0.0034316970948806776,-0.007394390217464912,0.0038233813216887918,0.003850449663009531,-0.004995197088840581
2016-12-21,-0.004166626132797193,0.0005564603998491446,-0.0007471309662785232,-0.0027865341095787716,0.004403929792551822
2016-12-22,-0.011958504266513457,-0.0024136861188265224,-0.0028263547114374715,-0.0017288778840958048,-0.00178928926830718
2016-12-23,0.005851355272083242,0.003155199096609045,0.0006659028429928894,0.0014630247197386943,0.002035460601329981
2016-12-27,0.004366207671282163,0.00582012137282036,0.005144824692738603,0.002477925444230263,-0.0032243045993889624
2016-12-28,0.007523075926600521,0.002759665575201272,-0.007810625947503693,-0.008298691877834975,0.007281912166309933
